,uuid,source_id,document_id,genre,subgenre,feast_day,feast_time,initial_text,initial_folio,initial_line,ending_folio,ending_line,bibliographical_reference,cm_volume,editorial_comment,melody_number,melodyname_standardized,melodyname_diplomatic,editor,related_chant,liturgical_play_id,completeness,layer_of_addendum,condition_of_transmission,iiif_urls,volpiano
562,1637eb65-47fc-4c92-b41b-ad008c32fd9c,Pro 12,Pro 12-24-1,Tropus,Introitus-Tropus,Innocentes,Messe,Dicite nunc,24,1,24,3,Innoc intr 27 A 28 C (CT I),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pro 12 24-4-,,,,,,f--e--d--fe---e--d--c--e--ghg--g--fe--f--g--fe--d--fe--c--dc--a--cd--d----cd---d--dc--fe--fg--g--gf--g--gh--h--h--g--f--f--ed-ffe--f--fff--
563,0b8d7a72-c938-465b-8cc8-35976e2d8bb3,Pro 12,Pro 12-263-6,Sequenz,Textlos,Pascha,Messe,Alleluia,263,6,263,6,"AH 53, 35",CM III,,,Fulgens praeclara,,mashapushkin@yahoo.com,,,,,,,gh--hkjh-klmlk--llk--k--lnmk-lmk--hjhg-kk--gkklk--lmlk-jkk--
564,4037ec9a-b3c8-4cd5-a105-e7e5be844909,Pro 12,Pro 12-20-8,Antiphon,Offertorium,Stephanus,Messe,Elegerunt apostoli,20,8,20v,3,AMS 148bis,II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,,,,,,,c--eg--ghff-edc-dfd-gh-kg--g--gh--hg--fg--hg-fg-fed--f--efg---hg-fg-fed--ef-gfed--dfc--c--g-fhfg-gkjl--ml-kl-kjh--efg--hg-fg-fed--ef--h--gf--g---fe--f---ef-hjhf-ghfd-efdc-ff-fd--cd--df--fg---ghjgf-fgh-kk-lg--hg-gf----hjh--gh-hgh--hg--c--df--f--fffed--fghg--fg--g--k--kjh--h-ghjgh--ghjgh--hg---ghjh--ge-fg--gfed--dc---defg----hkgf-fgh-kk-kg--hg-gf-hjhh--gh-hgh--hg--h--klk-hkj-hjhgk-kll-kk-lh-hg-hgg---fg--g--
565,51b44706-857d-4770-977f-0a3cdecbd0db,Pro 12,Pro 12-29-1-a,Sequenz,Textiert,Octava innocentium,Messe,Mirabilis deus in sanctis*,29,1,29,1,"AH 53, 231",CM III,,,Mirabilis (B),,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,h--g---j--h--g--f--
566,0d75a356-7170-499b-a6f0-c8bb1ba60851,Pro 12,Pro 12-199v-10-b,Tropus,Introitus-Tropus,Decollatio Iohannis Baptistae,Messe,Tripudians martyr*,199v,10,199v,10,Laetabitur intr 3 (CT X),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pro 12 41v-8-,,Nur Incipit mit Notation,,,,df--f---
567,add53ac6-4373-4948-9213-feed12cce5fb,Pro 12,Pro 12-291-1,Sequenz,Textiert,Beata Maria virgo,Messe,Salve mater salvatoris vas electum,291,1,293,1,"AH 54, 245",CM III,,,–,,mashapushkin@yahoo.com,,,,,,,--g--g--h--g--kj--hg--j--j--j--k--lk--h--g---f--h--h--h--j--kj--hg--f--g--g--g--g--h--g--k---kjh--j--j--j--k--lk--h--g--f--h--h--h--j---kj--hg--f--g--g--k--l--lml--l--k--jh--k--l--m---l--m--k--lk--jg--h--h--j--k--lk--hg--f--g--g---k--l--lm--l--k--jh--k--l--m--l--m--k---lk--jh--h--h--j--k--lk--hg--f--g--g--gf--f--gf--ed---f--e--g--g--k--j--h--g--hg--h--j--j--kj--h---f--h--kj--h--g--g--h--j--h--k--j--h--m---m--l--ml--kj--h--g--f--h--kj--gh--j---h--g--n--m--l--ml--kj--h--g--n--m--l--ml--kj--h--g---f--h--kj--gh--j--h--g--j--k--l--k--jh--g--f--h--k---j--h--gf--e--d--ef--f--g--h--d--ef--g--n--m--l--ml--kj---h--g--n--m--l--ml--kj--h--g--f--h--kj--gh--j---h--g--j--k--l--k--jh--g--f--h--k--j--h--gf---e--d--e--f--g--h--d--ef--g--k--j--h--gh--j--h--g---g--k--j--h--gh--j--h--g--g--j--k--l--ml--jh---jk--l--o--n--ml--k--l--m--l--j--l--n--ml--k--l---m--ll--g--h--j--k--l--kj--h--g--k--j--h--gh---j--h--g--g--k--j--h--gh--j--h--g--g--j--k---l--ml--jh--k--l--o--n--ml--kl--m--l--kj--h--l--n---ml--k--l--m--ll--g--h--j--k--l--kj--h--g--g---f--gf--ed--f--e--g--g--k--j--h--g--hg--h---j--j--kj--h--f--h--kj--h--g--g--h--j--h--k---j--h--m--n--l--ml--kj--h--g--f--h--kj--hg--h---g--g--k--l--lm--g--h--g--g--k--l--lm--k--l--k--k--n---m--l--k--l--k--kjh--k--l--g--h--j--h--g--k---l--lml--g--h--g--g--k--l--lm--k--l--k--k--n---m--l--k--l--k--kjh--k--l--g--h--j--h--g--o---n--ml--kl--m--l--kj--h--k--l--m--n--l--k--jk--hg--k---l--lm--k--l--l--l--o--n--ml--kl--m--l--kj--h--k--l---m--n--l--k--jk--hg--k--l--lm--k--l--l--l--g--h--kj--hg---kj--hg--k--l--m--n--o--n--m--l--ml--k--l--n--m--l---m--l--kjk--h--j--k--l--ml--kj--h--g--g--h--kj--hg--kj--hg---k--l--m--n--o--n--m--l--ml--k--l--n--m--l--m---l--kjk--h--j--k--l--ml--kj--h--g--g--h--j---kj--hg--h--j--j--j--k--l--ml--kh--j--l--l--m--n--ml--k--l---m--l--j--k--l--kj--h--j--k--jh--g--h--j--hg--f--kj--h--g---g--h--j--kj--hg--h--j--j--j--k--l--ml---jh--k--l--l--m--n--ml--k--l--m--l--j--k--l---kj--h--j--k--jh--g--h--j--hg--f--kj--h--g--ghg--fg--
568,032c53c3-0179-4782-9ac5-9749c17d2ecd,Pro 12,Pro 12-3v-5,Sequenz,Textiert,Dominica II adventus,Messe,Regnantem sempiterna*,3v,5,3v,5,"AH 53, 2",CM III,,,Laetatus sum,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,h--h--g--h--g--gf--f--
569,d5e5f727-6fc5-4a0a-81b2-c2600aae44c3,Pro 12,Pro 12-256v-7,Sequenz,Textlos,Stephanus,Messe,Alleluia,256v,7,256v,7,"AH 53, 220",CM III,,,Quoniam deus minor,,mashapushkin@yahoo.com,,,,,,,9--9--9ac--cc-dedd--cde-ge-fed-edc-dcd-efe-fed-cdd--
570,f637109f-71e1-4956-8695-6939e77cff89,Pro 12,Pro 12-281v-2,Sequenz,Textlos,Angeli,Messe,Alleluia,281v,2,281v,2,"AH 53, 190",CM III,,,Mater sequentiarum,,mashapushkin@yahoo.com,,,,,,,g--g-hkj-klkjhg--hjhhg--g--lklkjh-klg-hj-hg--lklkjh-klg-hjhg--
571,10b834f1-d305-4b6a-806a-d3757b2188ff,Pro 12,Pro 12-146-2,Tropus,Introitus-Tropus,Feria II post Pascha,Messe,Promissionis suae,146,2,146,8,Fer II intr 1 A 2 B 3 C (CT III),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pro 12 145v-7-,,,,,,ghg--f--hk--kh-klkh--jhg--fg--ghg--g--g--gh--f--gh--ghgf---f--hk--kj-klk-kjhg--h-ghg--fe--dg--ghk--hjh--g--g--d--d--dfg--gf---gh--gf--g--hk--kj-klk-kjhg--fg--ghg--g--l--lmlk-lmm--g--hg---fg--g--g--gh--hg-hg--fed--fg--ghkj--hg--g--g--ghkj---kj-hkg--hg--fg--ghg--g--gj-kll-mml--kj--kl--l--kj-kh-hg--fg--ghg--g---gh--gf--g--hk--kj-hkg-hg--fg--g--kh--k--kj-kh--g--
572,91a9f2f2-aa4f-4160-9af6-43237ae2d71b,Pro 12,Pro 12-47-4,Antiphon,Communio,Purificatio Mariae,Messe,Responsum accepit ... Christum domini,47,4,47,6,AMS 29,II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,,,,,,,d--fg--g--g--gh--ghg--f--hg--hgf-ghd---d--g--f--e--df--df--c--d--fgh--g--gf--hk--kj-klk--h--kj--g--h--ghgf---hk--kj--g--ghg--g--
573,69c4122d-7dd7-4637-b7dc-101c261db03c,Pro 12,Pro 12-281-3,Sequenz,Textiert,Beata Maria virgo,Messe,Alte vox psallat,281,3,281v,2,"AH 7, 94",CM III,,,–,,mashapushkin@yahoo.com,,,,,,,e--gg--g--h--g--k--j--h--h--g--k---h--k--j--g--h--g--f--h--g--k--j--h--h--g--k---h--k--j--g--h--g--f--h--g--k--j--h--h--g--e---g--h--j--j--h--k--h--k--j--g--h--g--f---h--g--k--j--h--g--e--g--h--j--j--h---k--h--k--j--g--h--g--f--h--g--k--j--h--g---g--l--k--h---j--k--h--g--j--h--f--g--h--j--k---h--g--h--g--g--l--k--h---j--k--h--g--j--h---f--g--h--j--k--h--g--j--g--j--h--f--g--h---j--hg--g--
574,918d12d7-4a90-4887-9acf-799d57587a13,Pro 12,Pro 12-143v-7,Sequenz,Textiert,Pascha,Messe,Fulgens praeclara*,143v,7,143v,7,"AH 53, 35",CM III,,,Fulgens praeclara,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,gh--hkjh--
575,2e6d40a4-dade-4013-a0d1-63976437a05d,Pro 12,Pro 12-279-6,Sequenz,Textlos,Nativitas Mariae,Messe,Alleluia,279,6,279,6,"AH 53, 97",CM III,,,Mater sequentiarum,,mashapushkin@yahoo.com,,,,,,,g--ghkj-kj-klk-jhg--hjhhg--g--lklkjh-klg-hjhg--
576,6ce3b150-b5cd-4b5a-b80f-ef9fe8b09e55,Pro 12,Pro 12-285v-9,Sequenz,Textiert,Nicolaus,Messe,Congaudentes exsultemus vocali,285v,9,287v,2,"AH 54, 66",CM III,,,–,,mashapushkin@yahoo.com,,,,,,,c--d--fe--d--e--f--gf--ed--e--f--d--e--c--d---d--c--d--f--d--e--f--gf--ed--e--f--d--e--c--d--d--d---d--h--h---jh--g--hg--f--e--d--e--d--c--d--d--d---d--h--h---j--g--hg--f--e--d--e--d--c--d--d--c---d--f--d--e--f--gf--ed--f--e--d--e--c--d--d--c--d--f--d---e--f--gf--ed--f--e--d--e--c--d--d---hj--g--h---gf--ede--c--f--g--h--g--f--e--d--e--g--f--e--c---d--d---hj--g--h--gf--ede--c--e--g--h--g--f---e--d--e--g--f--e--c--d--d--h--g--h--kj--g---fe--g--h--h--g--e--g--f--ed--e--c--e--g--h--g--f---e--d--e--g--f--e--c--d--d--h--g--h--kj--g---fe--g--h--h--g--e--g--f--ed--e--c--e--g---h--g--f--e--d--e--g--f--e--c--d--d--h--k--l---k--j--h--kj--g--h--k--l--k--j--h--h--g--f--e---g--hg--d--e--c--e--g--h--d--fe--d--h--k--l---k--j--h--kj--g--h--k--l--k--j--h--h--g--f--e--g---hg--d--e--c--e--g--hg--d--f--d--h--h---k--h--l--k--j--h--l--l--m--l--k--h--jh---g--j--k--j--h--g--h--h--h--h--k--h--l---k--j--h--l--l--m--l--k--h--jh--g--j--k--h---j--g--h--h--j--h--g--h--j--h--g--e---g--h--k--j--h--g--g--e--g--h--k---jh--g--h--h--j--h--g--h--j--h--g--e--g--h--k---j--h--g--g--e--g--h--k--j--g--h--h--h--d--de--g---h--j--h--g--j--k--j--h--g--h--h--h--d--de--g---h--j--h--g--j--k--j--h--g--h--h--g--h--k--m---k--l--kj--h--m--l--m--l--m--k--lk--h--g--j--k--jh---g--h--h--g--h--k--m--k--l--kj--h--m--l--m--l--m--k---lk--h--g--j--k--jh--g--h--h--g--h--j--h--j--h---h--g--g--h--k--l--k--h--j--g--j--kj--h--g--h---k--h--k--h--h--g--g--h--k--l--k--h--j--g---j--jh--h--m--l--m--l--m--l--k--jhj--g--j--l---ml--k--j--h--m--l--m--l--m--l--k--jhj--g--j--l--ml---k--j--h--
577,18287471-521e-4508-a07b-d0a0b93a4c36,Pro 12,Pro 12-266-6,Sequenz,Textiert,Feria III post Pascha,Messe,Ecce vicit radix,266,6,267v,2,"AH 53, 39",CM III,,,Concordia,,mashapushkin@yahoo.com,,,,,,,g--g--g--h--g--h--g--f--h--k--j--l--k--h--g---k--h--g--hg--f--h--k--j--l--k--h---g--g--f--ed--c--cd--d--e--f--h--g--k--j--h--g---h--j--h--g--g--f--e--c--c--d--e--f--h--g---k--j--h--g--h--j--h--g--k--k--j--h--k--k---j--g--h--g--hg--f--h--k--k--j--g--h--j--h--g---k--k--j--h--k--k--k--j--g--h--g--h--f--h--k---k--j--g--h--j--h--g--g--h--g--f--g--e--f---g--g--h--f--g--d--g--h--f--g--e--f--g--g---h--f--g--h--j--h--g--g--h--g--f--g---f--e--c--c--d--e--f--h--g--k--j--h--g---h--j--h--g--g--h--g--f--g--f--e--c---c--d--e--f--h--g--k--j--h--g--h--j--h--g---k--k--j--h--k--k--j--g--h--g--h--f--h---k--k--j--g--h--j--h--g--k--k--j--h--k--k--j---g--h--g--h--f--h--k--k--j--g--h--j--h--g--g---l--m--k--l--j--k--l--l--l--m--k--l--g--l--m---k--l--j--k--l--l--m--k--l--l--k--h--k---j--g--h--g--h--f--h--k--k--j--g--h--j--h---g--g--l--m--k--lk--j--k--l--l--m--k---l--g--l--m--k--l--j--k--l--l--m--k--l---l--k--h--k--j--g--h--g--h--f--h--k--k---j--g--h--j--h--g--g--f--e--c--c--d---e--f--g--h--g--k--j--h--g--h--j--h--g--g---f--e--c--c--d--e--f--h--g--k--j--h--g--h---j--hg--g--f--h--kj--kl--kj--h--f--h--k--k--k--kj--kl---kj--h--f--hj--hg--g--
578,3b1944b3-485c-4ac2-93ee-786b62425293,Pro 12,Pro 12-18v-1,Antiphon,Communio,Nativitas domini,3. Messe,Viderunt omnes,18v,1,18v,2,AMS 11,II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,,,,,,,fg--gff--df--cd--d--dfg--gh--hj-khg--gf-hgf---f--hg--h-fh-jk-hgff--f--fd-fec-fhg--ghfef--dfd--d--
579,ca58239c-c016-416f-b198-c7d0f4c55d6f,Pro 12,Pro 12-209-1,Tropus,Introitus-Tropus,Martinus,Messe,Os iereos,209,1,209,6,Statuit intr 2 A 3 B 4 C 5 D (CT X),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pro-12-36v-,,,,,,dhg--hjge-de-fedd--ce-ge-ge-eg-hge--fe--de-fecd--d---h--k--hg--hj-kl-kjh--h-gh-jhg-hd--ceg-jhggf--efd--cd--d---dhj---h--h--h--h--hggf--f--gh---hg-jh--g-fg--g--dc--fg-hh--hg--g---f--ghf--gf--ghgf-hd--d--fgh--g--g--h--k--kl--lk-lk--jh---hggf--f--gjg--h--h--hgf-gh--ff--d--h--k--hgf-gh--ff--d---f--gh--g--f--gh-hg--g--hk--kj--hg--hjh--g--gfed--de-fg-fgh--hg-hf-gfe--defef--ed--
580,5eedd29b-08c7-48f9-99bf-1b9b7c90c5aa,Pro 12,Pro 12-285v-8,Sequenz,Textlos,Nicolaus,Messe,Alleluia,285v,8,285v,8,"AH 54, 66",CM III,,,–,,mashapushkin@yahoo.com,,,,,,,c--dfd---efgfed-fed-----cdd--dhh--jg-hg-fed-ed-cdd--
581,f010f158-2066-4765-93b7-4173f92a2759,Pro 12,Pro 12-283-7,Sequenz,Textlos,Omnes sancti,Messe,Alleluia,283,7,283,7,"AH 53, 114",CM III,,,Lyra,,mashapushkin@yahoo.com,,,,,,,g--g--hg--gf--ghk-kll-hkh-fgg--fhk-kll-hkh-fgg--
582,dccefa59-369c-4d55-b107-1a7704ca5655,Pro 12,Pro 12-153v-1-a,Sequenz,Textiert,Sabbatum post Pascha,Messe,Qui regis sceptra*,153v,1,153v,1,"AH 53, 3",CM III,,,Excita,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,-h--h--g--hg--e--
583,dc7d32bd-1ced-429f-81d9-09958b816cd4,Pro 12,Pro 12-268v-1,Sequenz,Textiert,Ascensio domini,Messe,Rex omnipotens,268v,1,269v,10,"AH 53, 66",CM III,,,Occidentana,,mashapushkin@yahoo.com,,,,,,,-g--g--h--g--k--j--k--h--g--f--g--k--j--l---k--h--k--j--k--h--g--f--g--g--k--j--l--k---h--k--j--k--h--g--f--g--g--g--g--f--e---d--f--h--g--f--g--g--g--g--f--e--d--f---h--g--f--g--g--g--gh--g--d--f--f--d--f--d--f---h--g--f--g--g--g--gh--g--d--f--f--d--f--d---f--h--g--f--g--g--g--g--f--g--h--g--k--j---h--k--j--k--h--g--f--g--g--g--g--f--g---h--g--k--k--h--k--j--k--h--g--f--g--g--k--l--kj---h--h--k--l--kj--k--g--h--g--f--g--g--k--l--kj---h--h--k--l--kj--k--g--h--g--f--g--g--g---gh--g--e--f--g--ef--d--d--e--f--g---h--g--k--j--k--h--g--f--g--g--g--gh--g--e--f--g---ef--d--d--e--f--g--g--h--g--k--j--k--h--f--g--g--g--g---j--k--l--l--l--lm--l--k--k--k--j--h--k--l--jk--h---g--f--g--g--g--j--k--l--l--l--lm--l--k--j--h--k---k--h--k--j--k--h--g--f--g--g--k--j--h--k--g--k--j---h--k--l--l--l--lm--l--k--l--l--k--j--h--kh--g---k--j--h--k--l--l--lm--l--k--l--l--l--lm---l--k--m--n--m--l--k--m--k--m--l--n---m--l--k--l--l--l--lm--l--k--m--n--m--lk--k--m--l---m--l--n--m--l--k--l--l--n--l--n--m--n--l--k---lk---j--j--l--n--m--l--n--k--k--l--k----j---k--k--n--l--n--m--n--l--k--lk---j--j--l--n---m--no--l--m--l--k--k--l--j--k--k--o--o---p--o--n--o--n--m--l--n--o--o--k--o--o--p--o--n---o--n--m--l--n--o--n--m--n--l--k---j--k--k--k--o---o--p--o--n--o--n--m--l--n--o--o--k--o--o---p--o--n--o--n--m--l--n--o--n--m--n--l--k----j--k--k--j--l--n--m--no--lk---j--l--l---lnm--k--
584,d35075f4-8113-4eee-bb0e-920f361fd1ae,Pro 12,Pro 12-270-1,Sequenz,Textlos,Pentecoste,Komplet,Alleluia,270,1,270,1,"AH 53, 87",CM III,,,Tuba (A),,mashapushkin@yahoo.com,,,,,,,g--g--gh--hghgf-jkj-kjh-ghh--kh-kjg-hgf-jh-kjhg-fgg--
585,5aa812da-5192-41c4-b92f-c08667077dd5,Pro 12,Pro 12-259v-10,Sequenz,Textiert,Sancti,Messe,Mirabilis deus in sanctis,259v,10,260,10,"AH 53, 231",CM III,,,Mirabilis (B),,mashapushkin@yahoo.com,,,,,,,h--g---j--h--g--f--e--g--h--h--g--f--e--d--e---d--c--d--d--h--g---j--h--g--f--e--g--h--h--g---f--e--d--e--c--d--d--c--d--e--e--d--f--e--d--e---d--c--d--d--e--g--g--h--h--g--f--f---e--e--g--g--g--f--e--d--e--d--c--d--d--c---d--e--e--d--f--e--d--e--d--c--d--d---e--g--h--h--g--f--f--f--e--eg--g--g--f--e--d--e--d---c--d--d--h--f--h--h--g--f--g--g--d--c--g--g---f--e--d--g--g--f--e--d--e--d--c--d--d--h--f--h---h--g--f--g--gf--d--c--g--g--f--e--d--g--g---f--e--d--e--d--c--d--d--f--e--c--d--f--gf--d--
586,acb43af5-f06c-4264-8ef4-46cee2dec7d0,Pro 12,Pro 12-257v-10,Sequenz,Textlos,Octava Stephani,Messe,Alleluia,257v,10,257v,10,"AH 53, 219",CM III,,,Beatus vir qui timet minor,,mashapushkin@yahoo.com,,,,,,,ceg--ge--egh-hg--jg-hh-d-feg-fec-ed-ggfdd--
587,2f954b3e-9b37-4907-9dfb-54e02704b5a9,Pro 12,Pro 12-173-1,Tropus,Introitus-Tropus,Ascensio domini,Messe,Elevatus est,173,1,173,3,Ascens intr 60^CM A (CT III),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pro 12 172v-5-,,,,,,ghk--k--kj--hj--j--jhh---gh--h--jkl--llk--hj--j--jhh--gh--h--g--j--k--jh--h--jkl--llk--lm---lk--hj--j--jhg--g--kj--kl--llk--lm--lkh--jhg--jh-kkh--g--g--gkj--k--lk---
588,f0d38703-e5c4-4b4f-8759-d50e019521f7,Pro 12,Pro 12-259-1,Sequenz,Textiert,Iohannes Evangelista,Messe,Organicis ... qui in suis,259,1,259v,8,"AH 53, 242",CM III,,,Iustus ut palma maior,,mashapushkin@yahoo.com,,,,,,,-dh--h--g--e--d--f--g--f--e--c--e--g--f---ed--c--d--d--dh--h--g--f--d--f--g--f--e--c--e---g--f--e--d--c--d--d--a--c--c--e--d--f---g--f--e--d--f--d--d--e--f--g--h--h--f--h----j--h--g--h--f--e--c--e--g--f--e--d--c--d--d---a--c--c--e--d--f--g--f--e--d--f--e--d---d--e--f--g--h--h--f--h--j--h--g--h--f--e--c--e---g--f--e--d--c--d--d--dh--k--j--h--g--k---h--g--f--g--h--dh--k--j--h--g--k--h---g--f--g--h--h--h--g--e--g--f--e--d--dh---k--j--h--g--k--h--g--f--gh--h--dh--k--j--h--g--k--h---g--f--g--h--h--h--g--g--e--g--f--e--d--h---kj--k--l--l--h--kj--k--l--l--l--m--l--k--jh--g---h--kj--k--l--l--h--kj--k--l--l--l--m--l--k--j--g---h--kj--k--l--l---h--kj--k--l--l--l--n--m--o--m---l--n--m--l--k--l--l--n--m--o--m--l--n--m--l---k--l--l--l---k--h--k--j--h--g--j--g--h--j--k--l---l--l--l--k--h--k--j--h--g--h--g--gg--f--hh--g--g--
589,affeeef7-d15e-4e67-9993-6b20d84aa01d,Pro 12,Pro 12-227v-6-a,Sequenz,Textiert,Dominica XVIII post Pentecosten,Messe,Alte vox psallat*,227v,6,227v,6,"AH 7, 94",CM III,Korrigiert aus: Dominica XXI post pentecosten,,–,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,e--gg--g--h--g--
590,c930ab95-9b13-4a3f-ae85-46c3df2feae9,Pro 12,Pro 12-4v-10-a,Sequenz,Textiert,Lucia,Messe,Sonent regi*,4v,10,4v,10,"AH 50, 212",CM III,,,–,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,cd--d--f--d--
591,a4652284-fdb0-4ce5-b44d-7eddb2d4a3a7,Pro 12,Pro 12-173v-1-a,Sequenz,Textiert,Ascensio domini,Messe,Rex omnipotens*,173v,1,173v,1,"AH 53, 66",CM III,Querverweis: cclxviii (268),,Occidentana,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,g--g--h--g--k--
592,02c2177f-d690-4a7f-8d79-a98f6b524f0f,Pro 12,Pro 12-267v-3,Sequenz,Textlos,Feria IV post Pascha,Messe,Alleluia,267v,3,267v,3,"AH 53, 49",CM III,,,Eduxit dominus,,mashapushkin@yahoo.com,,,,,,,g--h--fg-hkjhg-fg--g--gfgf-ghe-fgg-hkjh-kg-hg-fgg--
593,3e771843-aa71-4467-bfe0-8468ae1f37d5,Pro 12,Pro 12-175v-9,Tropus,Introitus-Tropus,Pentecoste,Messe,Fomes sensificans,175v,9,176,4,Pent intr 44 A 45 B 46 C 47 D (CT III),II-1,,,,,elaine.stratton_hild@uni-wuerzburg.de,Pro 12 175v-3-,,,,,,ghfg-hkj--hg--hj--h--gf--fg--f---hk--kkj--h--g--hjh--g--f--efg--g--d--fhg--gh--gl--l---hkj--hg--k--l--gh--f--gh--hhg--fd--f--e--d--efg--g--g--gkk---k--h--k--j--h--gfg--f--hk--kkj--h--g--f---hk--k--k--kl--lk--kkk--hg--fe--d--d--g--gh--f--h---kl--k--j--h--k--h--hg--fgh--hg---
594,e71ca7c9-31f9-466a-a640-8b1a8fa8d43d,Pro 12,Pro 12-306v-1,Sequenz,Textiert,Laurentius,Messe,Martyris eximii,306v,1,307v,6,"AH 55, 218",CM III,,,–,,mashapushkin@yahoo.com,,,,,,,-d--e--c--d--e--f--g--e--d--f--c--f--e--d--f--g---h--g--fe--fgfe--d--h--g--f--e--g--g--h--h--g---f--d--e--d--c--e--gf--ed--e--c--d--d--h--g--f---e--g--g--h--h--g--f--d--e--d--c--e--gf--ed--e--c--d--d---h--g--h--j--k--jhg--h--h--hj--g--fed--e--f--edc--e--g--h---g--fe--fgfe--d--h--h--g--k--j--hg--gh--h--hj--f--edc---e--f--edc--e--g--hgh--g--fe--fgfe--d--h--h--g--k--j---hg--gh--h--hj--g--fe--g--g--h--j--k--l--h--k---jhg--g--j--lk--jh--j--g--h--h--h--h--g--k--j--hg--gh---h--hj--g--fe--g--g--h--j--k--l--h--k--jhg--g--j--lk--jh--j---g--h--h--h--g--h--h--h--g--h--h--d--f--h--g--fe---dc--de--ed--f--dec--gf--gh--fe--fgfe--d--h--g--h--h--h---g--h--h--d--f--h--g--fe--dc--de--ed--f--dec--gf---gh--fe--fgfe--d--h--gf--gf--ed--fe--dc--f--g--h--f---g--e--f--edc--d--c--f--g--hgh--d--f--edc--d---h--gf--gf--ed--fe--dc--f--g--h--f--g--e---f--edc--d--c--f--g--hgh--d--f--edc--d--d--e--f--g--g---f--e--e--e--g--h--h--d--e--f--edc---e--g--h--kj--h--h--d--hgfe--f--g--d--e--c--fe--fgfe--d---d--e--f--g--g--f--e--e--e--g--h--h---d--e--f--edc--e--g--h--kj--h--h--d--hgfe--f--g--d--e--c---fe--fgfe--d--h--g--h--h--d--f--fef--d--h--g--h---h--d--f--fef--d--l--kjk--h--g--k--h--gf--ede--c--g--gfh---g--fe--fgfe--d--h--g--h--h--d--f--fef--d--h--g---h--h--d--f--fef--d--l--kjk--h--g--k--h--gf--ede---c--g--gfh--g--fe--fgfe--d--ded--cd--
595,ad262212-bd48-4a6c-920f-3cd39ca0a627,Pro 12,Pro 12-15-2,Sequenz,Textiert,Nativitas domini,2. Messe,Sonent regi*,15,2,15,2,"AH 50, 212",CM III,,,–,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,cd--d--f--d--
596,b8b2381b-1a1c-43c6-9ee4-28fc8c005d74,Pro 12,Pro 12-254v-1,Sequenz,Textiert,Dominica III adventus,Messe,Qui regis sceptra,254v,1,254v,5,"AH 53, 3",CM III,,,Excita,,mashapushkin@yahoo.com,,,,,,,-h--h--g--hg--e--f--g--h--g--h--f--fe--e---h--h--g--h--h--g--h--g--hg--e--f--g--h--g--h---f--f--e--f--e--g--d--f--e--g--f--g--fe--d--f---d--e--f--g--h--h--g--f--h--h--g--h--h--g--h--f--f--e--d---f--g--d--f--g--k--h--e--f--g--h--g--fe--e--
597,c2d76f0a-9a46-4a1e-8ec6-4d5e10153281,Pro 12,Pro 12-228v-5,Sequenz,Textiert,Dominica XX post Pentecosten,Messe,Hac clara die*,228v,5,228v,5,"AH 53, 98",CM III,Korrigiert aus: Dominica XXIII post pentecosten,,Post partum,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,e--g--h--
598,e51a9c9e-9645-429f-a56b-de7e72af9592,Pro 12,Pro 12-208v-7-a,Sequenz,Textiert,Omnes sancti,Messe,Ecce pulchra*,208v,7,208v,7,"AH 53, 114",CM III,,,Lyra,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,g--g--hg--g--
599,d3c13fc8-904e-4f41-814e-505d5cf89743,Pro 12,Pro 12-159-10-a,Sequenz,Textiert,Philippus et Iacobus,Messe,Sonent regi*,159,10,159,10,"AH 50, 212",CM III,,,–,,mashapushkin@yahoo.com,,,Nur Incipit mit Notation,,,,cd--d--f--d--
